trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
553,False,"{'a': 0.1, 'e': 0.8514774432500848}",20,10,-2.6978282904227706,"{0: 7, 1: 3, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.1, 'e': 0.8509526263673333}",20,1,-26.768853030990805,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 0}",1
555,False,"{'a': 0.1, 'e': 0.8504269585320262}",20,6,-38.5551973188422,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
556,False,"{'a': 0.1, 'e': 0.8499004402698315}",30,0,-61.00714911371248,"{0: 19, 1: 7, 2: 3, 3: 1, 4: 0}",0
557,False,"{'a': 0.1, 'e': 0.8493730721072673}",25,0,-152.62068491712216,"{0: 12, 1: 6, 2: 4, 3: 1, 4: 2}",1
558,False,"{'a': 0.1, 'e': 0.8488448545717019}",25,11,7.997230470125316,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
559,False,"{'a': 0.1, 'e': 0.8483157881913526}",20,8,-33.239234508379994,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
560,False,"{'a': 0.1, 'e': 0.8477858734952858}",25,0,-66.53560174962223,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
561,False,"{'a': 0.1, 'e': 0.8472551110134161}",20,0,-17.378537953291403,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
562,False,"{'a': 0.1, 'e': 0.8467235012765061}",20,5,-143.6453869302795,"{0: 5, 1: 2, 2: 4, 3: 3, 4: 1}",1
563,False,"{'a': 0.1, 'e': 0.8461910448161652}",25,0,-113.82788727773223,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
564,False,"{'a': 0.1, 'e': 0.8456577421648502}",25,0,-217.49510711995617,"{0: 15, 1: 2, 2: 2, 3: 2, 4: 4}",0
565,False,"{'a': 0.1, 'e': 0.8451235938558634}",30,4,-167.1059210142493,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 3}",1
566,False,"{'a': 0.1, 'e': 0.8445886004233533}",25,0,-124.97345216251765,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
567,False,"{'a': 0.1, 'e': 0.844052762402313}",25,0,-90.04406395819822,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
568,False,"{'a': 0.1, 'e': 0.8435160803285807}",30,0,-124.6728442976505,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
569,False,"{'a': 0.1, 'e': 0.8429785547388383}",25,6,-1.5267851440334816,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
570,False,"{'a': 0.1, 'e': 0.8424401861706114}",20,0,-55.09660751161952,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
571,False,"{'a': 0.1, 'e': 0.8419009751622687}",20,0,-66.87050638099892,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
572,False,"{'a': 0.1, 'e': 0.841360922253021}",25,0,-129.94372976041046,"{0: 12, 1: 4, 2: 7, 3: 1, 4: 1}",0
573,False,"{'a': 0.1, 'e': 0.840820027982921}",20,0,-53.33101075619015,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
574,False,"{'a': 0.1, 'e': 0.8402782928928632}",30,0,-75.33363695900242,"{0: 23, 1: 3, 2: 1, 3: 2, 4: 1}",0
575,False,"{'a': 0.1, 'e': 0.8397357175245824}",25,4,-22.139926452778283,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 0}",1
576,False,"{'a': 0.1, 'e': 0.8391923024206541}",25,0,-77.09069445937124,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
577,False,"{'a': 0.1, 'e': 0.8386480481244933}",25,1,-90.01597647859937,"{0: 15, 1: 2, 2: 4, 3: 3, 4: 0}",1
578,False,"{'a': 0.1, 'e': 0.8381029551803544}",20,0,-26.193235963527812,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
579,False,"{'a': 0.1, 'e': 0.8375570241333301}",30,0,-58.911709380506686,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
580,False,"{'a': 0.1, 'e': 0.8370102555293514}",20,0,-104.29072614234218,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
581,False,"{'a': 0.1, 'e': 0.8364626499151869}",30,15,-22.91409985307422,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
582,False,"{'a': 0.1, 'e': 0.8359142078384423}",20,0,-169.71059218705722,"{0: 8, 1: 4, 2: 4, 3: 2, 4: 2}",0
583,False,"{'a': 0.1, 'e': 0.8353649298475595}",20,0,-59.69624634001813,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
584,False,"{'a': 0.1, 'e': 0.8348148164918164}",35,0,-130.1013360211843,"{0: 23, 1: 3, 2: 6, 3: 2, 4: 1}",0
585,False,"{'a': 0.1, 'e': 0.8342638683213264}",30,0,-181.02339054480146,"{0: 17, 1: 4, 2: 4, 3: 3, 4: 2}",0
586,False,"{'a': 0.1, 'e': 0.8337120858870376}",25,10,-1.8088690271110353,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
587,False,"{'a': 0.1, 'e': 0.8331594697407324}",25,0,-168.87301798230695,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
588,False,"{'a': 0.1, 'e': 0.8326060204350269}",30,0,-114.48807486639754,"{0: 23, 1: 1, 2: 2, 3: 2, 4: 2}",0
589,False,"{'a': 0.1, 'e': 0.8320517385233703}",20,0,-160.4993855575557,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
590,False,"{'a': 0.1, 'e': 0.8314966245600446}",30,3,-165.15064879757335,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 3}",1
591,False,"{'a': 0.1, 'e': 0.8309406791001636}",20,0,-80.4727277376461,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",1
592,False,"{'a': 0.1, 'e': 0.8303839026996727}",30,12,-38.00992722496255,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
593,False,"{'a': 0.1, 'e': 0.8298262959153483}",30,5,-194.98276727105107,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",1
594,False,"{'a': 0.1, 'e': 0.8292678593047971}",20,0,-128.15077627364838,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
595,False,"{'a': 0.1, 'e': 0.8287085934264558}",35,0,-204.88942186828953,"{0: 20, 1: 3, 2: 9, 3: 0, 4: 3}",0
596,False,"{'a': 0.1, 'e': 0.8281484988395901}",20,0,-44.62744531460589,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
597,False,"{'a': 0.1, 'e': 0.8275875761042946}",25,0,-60.023510247542184,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
598,False,"{'a': 0.1, 'e': 0.8270258257814919}",20,10,-37.94538810519419,"{0: 6, 1: 0, 2: 3, 3: 1, 4: 0}",1
599,False,"{'a': 0.1, 'e': 0.8264632484329323}",20,0,-60.65788381526361,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
600,False,"{'a': 0.1, 'e': 0.8258998446211933}",30,0,-161.34882743659492,"{0: 15, 1: 4, 2: 8, 3: 2, 4: 1}",0
601,False,"{'a': 0.1, 'e': 0.8253356149096783}",20,0,-186.12997974203205,"{0: 7, 1: 3, 2: 6, 3: 2, 4: 2}",0
602,False,"{'a': 0.1, 'e': 0.8247705598626173}",25,0,-147.71403162256084,"{0: 13, 1: 1, 2: 8, 3: 2, 4: 1}",0
603,False,"{'a': 0.1, 'e': 0.8242046800450651}",20,0,-79.5796905867423,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
604,False,"{'a': 0.1, 'e': 0.8236379760229016}",20,0,-102.39316248768512,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
605,False,"{'a': 0.1, 'e': 0.8230704483628307}",25,12,-12.663742475533246,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 0}",1
606,False,"{'a': 0.1, 'e': 0.82250209763238}",25,0,-61.23792015494402,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
607,False,"{'a': 0.1, 'e': 0.8219329243999003}",20,0,-54.37941818378197,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
608,False,"{'a': 0.1, 'e': 0.8213629292345646}",20,0,-44.25739291521817,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
609,False,"{'a': 0.1, 'e': 0.8207921127063681}",20,0,-59.991557462851084,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
610,False,"{'a': 0.1, 'e': 0.8202204753861273}",25,0,-93.64146494865193,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
611,False,"{'a': 0.1, 'e': 0.8196480178454795}",20,5,-82.7798408690732,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 2}",1
612,False,"{'a': 0.1, 'e': 0.8190747406568821}",30,0,-2.394804049280844,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
613,False,"{'a': 0.1, 'e': 0.8185006443936125}",20,0,-121.73223659722146,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
614,False,"{'a': 0.1, 'e': 0.8179257296297665}",30,0,-69.57316076766392,"{0: 19, 1: 4, 2: 7, 3: 0, 4: 0}",0
615,False,"{'a': 0.1, 'e': 0.8173499969402591}",20,0,-186.68940981322356,"{0: 10, 1: 5, 2: 1, 3: 0, 4: 4}",0
616,False,"{'a': 0.1, 'e': 0.8167734469008229}",25,3,-127.66789212645207,"{0: 11, 1: 0, 2: 10, 3: 0, 4: 1}",1
617,False,"{'a': 0.1, 'e': 0.8161960800880078}",20,0,-32.38710833704351,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
618,False,"{'a': 0.1, 'e': 0.8156178970791806}",20,7,-106.10772235477464,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 2}",1
619,False,"{'a': 0.1, 'e': 0.8150388984525244}",25,0,-99.69156393059879,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
620,False,"{'a': 0.1, 'e': 0.8144590847870377}",25,0,-148.51279230843713,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
621,False,"{'a': 0.1, 'e': 0.8138784566625339}",20,9,-17.483547143771204,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
622,False,"{'a': 0.1, 'e': 0.8132970146596414}",25,10,-43.20431864169226,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
623,False,"{'a': 0.1, 'e': 0.812714759359802}",20,2,-22.973058905313845,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
624,False,"{'a': 0.1, 'e': 0.812131691345271}",20,0,-169.2892737489926,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 3}",0
625,False,"{'a': 0.1, 'e': 0.8115478111991162}",20,0,-11.196719396073743,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
626,False,"{'a': 0.1, 'e': 0.8109631195052179}",25,8,-32.242014832772206,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
627,False,"{'a': 0.1, 'e': 0.8103776168482677}",25,5,-189.3228043329881,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 4}",1
628,False,"{'a': 0.1, 'e': 0.8097913038137682}",30,0,-58.573212428444904,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
629,False,"{'a': 0.1, 'e': 0.8092041809880323}",25,0,-22.47769468141678,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
630,False,"{'a': 0.1, 'e': 0.8086162489581828}",20,0,-112.28607438836141,"{0: 8, 1: 4, 2: 6, 3: 2, 4: 0}",0
631,False,"{'a': 0.1, 'e': 0.8080275083121519}",20,9,-49.060931895460335,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 1}",1
632,False,"{'a': 0.1, 'e': 0.8074379596386799}",35,0,-233.2737621811854,"{0: 17, 1: 3, 2: 12, 3: 0, 4: 3}",0
633,False,"{'a': 0.1, 'e': 0.8068476035273155}",25,0,-64.5028175607989,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
634,False,"{'a': 0.1, 'e': 0.806256440568415}",30,17,-48.610611481056964,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
635,False,"{'a': 0.1, 'e': 0.805664471353141}",30,0,-188.0726022722651,"{0: 21, 1: 0, 2: 4, 3: 1, 4: 4}",0
636,False,"{'a': 0.1, 'e': 0.8050716964734628}",25,0,-128.53238061935411,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
637,False,"{'a': 0.1, 'e': 0.8044781165221552}",20,0,-91.82377895671767,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
638,False,"{'a': 0.1, 'e': 0.8038837320927981}",30,0,-39.01388959025781,"{0: 22, 1: 4, 2: 3, 3: 1, 4: 0}",0
639,False,"{'a': 0.1, 'e': 0.8032885437797759}",30,0,-146.17811516182172,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
640,False,"{'a': 0.1, 'e': 0.802692552178277}",20,0,-106.63340729959027,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
641,False,"{'a': 0.1, 'e': 0.8020957578842927}",30,17,-42.60489215293785,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
642,False,"{'a': 0.1, 'e': 0.8014981614946173}",25,0,-105.33269357908983,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
643,False,"{'a': 0.1, 'e': 0.8008997636068472}",20,0,-135.52931024214539,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
644,False,"{'a': 0.1, 'e': 0.8003005648193803}",25,0,-63.57724625723376,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
645,False,"{'a': 0.1, 'e': 0.7997005657314152}",20,0,-91.64536393355061,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
646,False,"{'a': 0.1, 'e': 0.7990997669429512}",20,1,-69.32125410406458,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
647,False,"{'a': 0.1, 'e': 0.7984981690547867}",25,0,-140.0761685702879,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 3}",0
648,False,"{'a': 0.1, 'e': 0.7978957726685196}",20,0,-102.94566837051896,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
649,False,"{'a': 0.1, 'e': 0.7972925783865464}",25,0,-14.048396594869354,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
650,False,"{'a': 0.1, 'e': 0.7966885868120613}",20,0,-86.60737513610017,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
651,False,"{'a': 0.1, 'e': 0.7960837985490559}",20,3,-77.86955302367059,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 1}",1
652,False,"{'a': 0.1, 'e': 0.795478214202318}",20,4,-54.89179670285737,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
653,False,"{'a': 0.1, 'e': 0.7948718343774324}",25,10,-13.463294237062069,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
654,False,"{'a': 0.1, 'e': 0.7942646596807786}",30,0,-74.97941253401366,"{0: 21, 1: 6, 2: 1, 3: 1, 4: 1}",0
655,False,"{'a': 0.1, 'e': 0.7936566907195313}",30,0,-158.3216598779515,"{0: 18, 1: 1, 2: 9, 3: 0, 4: 2}",0
656,False,"{'a': 0.1, 'e': 0.7930479281016595}",25,0,-130.62334960345927,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
657,False,"{'a': 0.1, 'e': 0.7924383724359255}",20,11,14.9832536877711,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.1, 'e': 0.7918280243318853}",20,0,-97.37736605514463,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
659,False,"{'a': 0.1, 'e': 0.7912168843998867}",35,0,-81.34118003080745,"{0: 26, 1: 3, 2: 4, 3: 1, 4: 1}",0
660,False,"{'a': 0.1, 'e': 0.7906049532510695}",30,0,-89.64647534437863,"{0: 20, 1: 2, 2: 6, 3: 2, 4: 0}",0
661,False,"{'a': 0.1, 'e': 0.7899922314973651}",20,0,-12.916302137315562,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
662,False,"{'a': 0.1, 'e': 0.789378719751495}",30,6,-30.039734630106718,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 0}",1
663,False,"{'a': 0.1, 'e': 0.7887644186269709}",20,0,-48.993635170650755,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
664,False,"{'a': 0.1, 'e': 0.7881493287380938}",20,0,-57.24270339374382,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
665,False,"{'a': 0.1, 'e': 0.7875334506999538}",20,0,-67.89697635249557,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
666,False,"{'a': 0.1, 'e': 0.7869167851284287}",25,0,-50.75280534930482,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
667,False,"{'a': 0.1, 'e': 0.786299332640184}",25,0,-59.82015047952106,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
668,False,"{'a': 0.1, 'e': 0.7856810938526722}",20,0,-83.42130523354832,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
669,False,"{'a': 0.1, 'e': 0.785062069384132}",20,7,-62.85802539496544,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 1}",1
670,False,"{'a': 0.1, 'e': 0.7844422598535878}",20,0,-12.045735962361567,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
671,False,"{'a': 0.1, 'e': 0.7838216658808492}",20,15,-1.9869332165812037,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
672,False,"{'a': 0.1, 'e': 0.7832002880865101}",30,6,-130.2021014975837,"{0: 15, 1: 4, 2: 1, 3: 2, 4: 2}",1
673,False,"{'a': 0.1, 'e': 0.7825781270919481}",20,0,-110.26577204902564,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
674,False,"{'a': 0.1, 'e': 0.7819551835193242}",35,16,-43.38849565262522,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 0}",1
675,False,"{'a': 0.1, 'e': 0.781331457991582}",20,0,-161.81089094743945,"{0: 7, 1: 2, 2: 8, 3: 2, 4: 1}",0
676,False,"{'a': 0.1, 'e': 0.7807069511324468}",25,0,-83.90093888864844,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
677,False,"{'a': 0.1, 'e': 0.7800816635664256}",30,14,-44.84207223580486,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
678,False,"{'a': 0.1, 'e': 0.7794555959188059}",25,0,-37.047424720111835,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
679,False,"{'a': 0.1, 'e': 0.7788287488156552}",20,0,-33.728299988740766,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
680,False,"{'a': 0.1, 'e': 0.7782011228838206}",25,10,-43.42467615728282,"{0: 9, 1: 2, 2: 3, 3: 1, 4: 0}",1
681,False,"{'a': 0.1, 'e': 0.7775727187509279}",20,4,-96.11457247521518,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 2}",1
682,False,"{'a': 0.1, 'e': 0.7769435370453813}",20,13,-37.4447015069701,"{0: 4, 1: 1, 2: 0, 3: 2, 4: 0}",1
683,False,"{'a': 0.1, 'e': 0.7763135783963624}",20,2,8.920694292882782,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
684,False,"{'a': 0.1, 'e': 0.7756828434338298}",25,7,-16.527466614826903,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
685,False,"{'a': 0.1, 'e': 0.7750513327885183}",20,16,6.767322337057215,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.1, 'e': 0.7744190470919388}",30,5,-79.53360280776658,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",1
687,False,"{'a': 0.1, 'e': 0.7737859869763766}",20,6,-45.99061231682926,"{0: 8, 1: 3, 2: 2, 3: 1, 4: 0}",1
688,False,"{'a': 0.1, 'e': 0.7731521530748919}",20,6,-25.14138039162472,"{0: 8, 1: 4, 2: 2, 3: 0, 4: 0}",1
689,False,"{'a': 0.1, 'e': 0.7725175460213186}",25,13,-3.404973776802684,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
690,False,"{'a': 0.1, 'e': 0.7718821664502636}",20,0,-70.46838185275409,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
691,False,"{'a': 0.1, 'e': 0.7712460149971065}",25,13,-60.90993797525365,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 1}",1
692,False,"{'a': 0.1, 'e': 0.7706090922979988}",25,6,-50.983616976013145,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 0}",1
693,False,"{'a': 0.1, 'e': 0.7699713989898629}",25,0,-138.9509536344569,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
694,False,"{'a': 0.1, 'e': 0.7693329357103922}",25,0,-65.31439953557594,"{0: 18, 1: 1, 2: 3, 3: 3, 4: 0}",0
695,False,"{'a': 0.1, 'e': 0.7686937030980499}",35,0,-125.78179979637092,"{0: 25, 1: 3, 2: 3, 3: 2, 4: 2}",0
696,False,"{'a': 0.1, 'e': 0.7680537017920684}",20,0,-46.80862903745709,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
697,False,"{'a': 0.1, 'e': 0.7674129324324493}",25,8,-38.93294355268675,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
698,False,"{'a': 0.1, 'e': 0.7667713956599618}",20,0,-89.48941572304484,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
699,False,"{'a': 0.1, 'e': 0.7661290921161423}",30,0,-59.414381895166635,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
700,False,"{'a': 0.1, 'e': 0.7654860224432947}",20,6,-7.602439061618872,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
701,False,"{'a': 0.1, 'e': 0.7648421872844884}",30,4,-18.95049395113576,"{0: 19, 1: 4, 2: 3, 3: 0, 4: 0}",1
702,False,"{'a': 0.1, 'e': 0.7641975872835586}",20,0,-78.09818867806854,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
703,False,"{'a': 0.1, 'e': 0.7635522230851051}",20,0,-93.60100571123641,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
704,False,"{'a': 0.1, 'e': 0.7629060953344922}",25,0,-68.06093000509925,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
705,False,"{'a': 0.1, 'e': 0.7622592046778476}",25,15,-45.20206656132643,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
706,False,"{'a': 0.1, 'e': 0.7616115517620617}",25,0,-19.54078934225027,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
707,False,"{'a': 0.1, 'e': 0.7609631372347876}",25,0,-41.41826627700648,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
708,False,"{'a': 0.1, 'e': 0.7603139617444397}",20,7,-107.90814612798269,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 2}",1
709,False,"{'a': 0.1, 'e': 0.7596640259401933}",25,0,-128.2285515779251,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
710,False,"{'a': 0.1, 'e': 0.7590133304719844}",20,0,-30.576851719503637,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
711,False,"{'a': 0.1, 'e': 0.7583618759905082}",25,2,-143.4197293501049,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 3}",1
712,False,"{'a': 0.1, 'e': 0.7577096631472192}",20,0,-52.945937133557806,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
713,False,"{'a': 0.1, 'e': 0.7570566925943303}",30,0,-120.12770388669519,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
714,False,"{'a': 0.1, 'e': 0.7564029649848117}",25,0,-106.81598190031616,"{0: 18, 1: 0, 2: 3, 3: 3, 4: 1}",0
715,False,"{'a': 0.1, 'e': 0.7557484809723913}",20,0,-64.14264970990764,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
716,False,"{'a': 0.1, 'e': 0.7550932412115529}",20,0,-109.17627332999513,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
717,False,"{'a': 0.1, 'e': 0.7544372463575362}",25,0,-20.158321236774636,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
718,False,"{'a': 0.1, 'e': 0.753780497066336}",20,5,-46.45972265486789,"{0: 9, 1: 2, 2: 3, 3: 1, 4: 0}",1
719,False,"{'a': 0.1, 'e': 0.7531229939947015}",25,0,-73.665843242339,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
720,False,"{'a': 0.1, 'e': 0.7524647378001358}",30,1,-215.03171681871243,"{0: 17, 1: 1, 2: 5, 3: 3, 4: 3}",1
721,False,"{'a': 0.1, 'e': 0.751805729140895}",35,16,-75.01130224972913,"{0: 10, 1: 5, 2: 3, 3: 0, 4: 1}",1
722,False,"{'a': 0.1, 'e': 0.7511459686759877}",20,0,-114.42985708650072,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
723,False,"{'a': 0.1, 'e': 0.7504854570651743}",25,0,-82.01762051208628,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
724,False,"{'a': 0.1, 'e': 0.7498241949689665}",30,5,-96.46273701758408,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",1
725,False,"{'a': 0.1, 'e': 0.7491621830486261}",25,6,-31.543530272801753,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
726,False,"{'a': 0.1, 'e': 0.7484994219661651}",20,8,-23.679592499939716,"{0: 7, 1: 3, 2: 2, 3: 0, 4: 0}",1
727,False,"{'a': 0.1, 'e': 0.7478359123843445}",25,16,4.977707602737273,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
728,False,"{'a': 0.1, 'e': 0.7471716549666739}",20,0,-205.0585137421446,"{0: 9, 1: 0, 2: 6, 3: 2, 4: 3}",0
729,False,"{'a': 0.1, 'e': 0.7465066503774106}",25,1,-74.12852647730364,"{0: 14, 1: 5, 2: 3, 3: 2, 4: 0}",1
730,False,"{'a': 0.1, 'e': 0.745840899281559}",20,10,-3.4273665867731244,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
731,False,"{'a': 0.1, 'e': 0.7451744023448704}",30,18,-81.61929055092295,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 2}",1
732,False,"{'a': 0.1, 'e': 0.7445071602338416}",25,0,-188.88532750308136,"{0: 13, 1: 4, 2: 4, 3: 1, 4: 3}",0
733,False,"{'a': 0.1, 'e': 0.7438391736157144}",25,0,-215.21970844615765,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 4}",0
734,False,"{'a': 0.1, 'e': 0.7431704431584757}",20,0,-5.828175324267641,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
735,False,"{'a': 0.1, 'e': 0.7425009695308558}",25,8,-26.771678239320064,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 0}",1
736,False,"{'a': 0.1, 'e': 0.7418307534023282}",20,12,-49.81868147369264,"{0: 4, 1: 1, 2: 1, 3: 2, 4: 0}",1
